"id_EXIST","lang","tweet","annotator_id","gender","age","ethnicity","education","country","label_task1_1","word_woman","word_women","word_men","word_girl","word_sex","word_bitch","word_fuck","word_love","word_peopl","word_gender","colloc_yes","colloc_no","all_pos","all_neg","tweet_sentiment","sadness","sent_min","disgust_max","gender_F","age_18-22","ethnicity_Middle Eastern","ethnicity_other","ethnicity_Multiracial","ethnicity_Black or African American","education_Bachelor’s degree","education_Doctorate","country_Algeria","country_Canada","country_Cyprus","country_Ireland","country_Israel","clustered_data$cluster","cluster2","cluster3","cluster4"
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_781","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_782","F","46+","White or Caucasian","Bachelor’s degree","New Zealand","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_783","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_784","M","23-45","White or Caucasian","Bachelor’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400184,"en","Suika gets gangbanged to death https://t.co/vna0ZwRtRN","Annotator_142","M","46+","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,1,-0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_770","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_771","F","23-45","Black or African American","Master’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_772","F","46+","White or Caucasian","Bachelor’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_773","M","18-22","White or Caucasian","High school degree or equivalent","Estonia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_774","M","23-45","Hispano or Latino","Master’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400186,"en","@Fox_x_Gods Maybe something involving her getting gangbanged~?","Annotator_775","M","46+","Asian","Master’s degree","Canada","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_791","F","18-22","Black or African American","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_122","F","23-45","White or Caucasian","High school degree or equivalent","Spain","YES",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_396","F","46+","White or Caucasian","High school degree or equivalent","South Africa","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_792","M","18-22","White or Caucasian","High school degree or equivalent","Hungary","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_793","M","23-45","Hispano or Latino","Bachelor’s degree","Chile","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400187,"en","@LogicalFallac18 @LBC Sex* as in 'gender' harassment is what they are inferring.","Annotator_794","M","46+","White or Caucasian","Master’s degree","Italy","NO",0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.9,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
